Date,Wind Spd, Wind Dir
2021/07/23 0:00,0.0,,
2021/07/23 0:01,0.0,,
2021/07/23 0:02,0.0,,
2021/07/23 0:03,0.0,,
2021/07/23 0:04,0.0,,
2021/07/23 0:05,0.0,,
2021/07/23 0:06,0.0,,
2021/07/23 0:07,0.0,,
2021/07/23 0:08,,,
2021/07/23 0:09,,,
2021/07/23 0:10,,,
2021/07/23 0:11,,,
2021/07/23 0:12,,,
2021/07/23 0:13,,,
2021/07/23 0:14,,,
2021/07/23 0:15,0.0,,
2021/07/23 0:16,0.0,,
2021/07/23 0:17,0.0,,
2021/07/23 0:18,0.0,,
2021/07/23 0:19,0.0,,
2021/07/23 0:20,0.0,,
2021/07/23 0:21,0.0,,
2021/07/23 0:22,0.0,,
2021/07/23 0:23,0.0,,
2021/07/23 0:24,0.0,,
2021/07/23 0:25,,,
2021/07/23 0:26,,,
2021/07/23 0:27,,,
2021/07/23 0:28,,,
2021/07/23 0:29,,,
2021/07/23 0:30,,,
2021/07/23 0:31,,,
2021/07/23 0:32,0.0,,
2021/07/23 0:33,0.0,,
2021/07/23 0:34,0.0,,
2021/07/23 0:35,0.0,,
2021/07/23 0:36,0.0,,
2021/07/23 0:37,0.0,,
2021/07/23 0:38,0.0,,
2021/07/23 0:39,0.0,,
2021/07/23 0:40,0.0,,
2021/07/23 0:41,0.0,,
2021/07/23 0:42,0.0,,
2021/07/23 0:43,0.0,,
2021/07/23 0:44,0.0,,
2021/07/23 0:45,0.0,,
2021/07/23 0:46,0.0,,
2021/07/23 0:47,0.0,,
2021/07/23 0:48,0.0,,
2021/07/23 0:49,,,
2021/07/23 0:50,,,
2021/07/23 0:51,,,
2021/07/23 0:52,,,
2021/07/23 0:53,,,
2021/07/23 0:54,,,
2021/07/23 0:55,,,
2021/07/23 0:56,,,
2021/07/23 0:57,0.0,,
2021/07/23 0:58,0.0,,
2021/07/23 0:59,0.0,,
2021/07/23 1:00,0.0,,
2021/07/23 1:01,0.0,,
2021/07/23 1:02,0.0,,
2021/07/23 1:03,0.0,,
2021/07/23 1:04,0.0,,
2021/07/23 1:05,0.0,,
2021/07/23 1:06,0.0,,
2021/07/23 1:07,0.0,,
2021/07/23 1:08,0.0,,
2021/07/23 1:09,0.0,,
2021/07/23 1:10,0.0,,
2021/07/23 1:11,0.0,,
2021/07/23 1:12,0.0,,
2021/07/23 1:13,0.0,,
2021/07/23 1:14,0.0,,
2021/07/23 1:15,0.0,,
2021/07/23 1:16,,,
2021/07/23 1:17,0.0,,
2021/07/23 1:18,0.0,,
2021/07/23 1:19,0.0,,
2021/07/23 1:20,0.0,,
2021/07/23 1:21,0.0,,
2021/07/23 1:22,0.0,,
2021/07/23 1:23,0.0,,
2021/07/23 1:24,0.0,,
2021/07/23 1:25,1.0,,
2021/07/23 1:26,1.0,,
2021/07/23 1:27,1.0,,
2021/07/23 1:28,1.0,,
2021/07/23 1:29,1.0,,
2021/07/23 1:30,1.0,,
2021/07/23 1:31,1.0,,
2021/07/23 1:32,1.0,,
2021/07/23 1:33,1.0,,
2021/07/23 1:34,1.0,,
2021/07/23 1:35,0.0,,
2021/07/23 1:36,0.0,,
2021/07/23 1:37,0.0,,
2021/07/23 1:38,0.0,,
2021/07/23 1:39,0.0,,
2021/07/23 1:40,0.0,,
2021/07/23 1:41,,,
2021/07/23 1:42,,,
2021/07/23 1:43,,,
2021/07/23 1:44,,,
2021/07/23 1:45,,,
2021/07/23 1:46,,,
2021/07/23 1:47,,,
2021/07/23 1:48,,,
2021/07/23 1:49,,,
2021/07/23 1:50,,,
2021/07/23 1:51,,,
2021/07/23 1:52,,,
2021/07/23 1:53,,,
2021/07/23 1:54,,,
2021/07/23 1:55,,,
2021/07/23 1:56,,,
2021/07/23 1:57,0.0,,
2021/07/23 1:58,0.0,,
2021/07/23 1:59,0.0,,
2021/07/23 2:00,0.0,,
2021/07/23 2:01,0.0,,
2021/07/23 2:02,0.0,,
2021/07/23 2:03,0.0,,
2021/07/23 2:04,0.0,,
2021/07/23 2:05,0.0,,
2021/07/23 2:06,0.0,,
2021/07/23 2:07,,,
2021/07/23 2:08,,,
2021/07/23 2:09,,,
2021/07/23 2:10,,,
2021/07/23 2:11,,,
2021/07/23 2:12,,,
2021/07/23 2:13,,,
2021/07/23 2:14,,,
2021/07/23 2:15,,,
2021/07/23 2:16,,,
2021/07/23 2:17,,,
2021/07/23 2:18,,,
2021/07/23 2:19,0.0,,
2021/07/23 2:20,0.0,,
2021/07/23 2:21,0.0,,
2021/07/23 2:22,0.0,,
2021/07/23 2:23,0.0,,
2021/07/23 2:24,0.0,,
2021/07/23 2:25,0.0,,
2021/07/23 2:26,0.0,,
2021/07/23 2:27,0.0,,
2021/07/23 2:28,0.0,,
2021/07/23 2:29,,,
2021/07/23 2:30,,,
2021/07/23 2:31,,,
2021/07/23 2:32,,,
2021/07/23 2:33,,,
2021/07/23 2:34,,,
2021/07/23 2:35,0.0,,
2021/07/23 2:36,0.0,,
2021/07/23 2:37,0.0,,
2021/07/23 2:38,0.0,,
2021/07/23 2:39,0.0,,
2021/07/23 2:40,0.0,,
2021/07/23 2:41,0.0,,
2021/07/23 2:42,0.0,,
2021/07/23 2:43,0.0,,
2021/07/23 2:44,0.0,,
2021/07/23 2:45,,,
2021/07/23 2:46,,,
2021/07/23 2:47,,,
2021/07/23 2:48,,,
2021/07/23 2:49,,,
2021/07/23 2:50,,,
2021/07/23 2:51,0.0,,
2021/07/23 2:52,0.0,,
2021/07/23 2:53,0.0,,
2021/07/23 2:54,0.0,,
2021/07/23 2:55,0.0,,
2021/07/23 2:56,0.0,,
2021/07/23 2:57,0.0,,
2021/07/23 2:58,0.0,,
2021/07/23 2:59,0.0,,
2021/07/23 3:00,0.0,,
2021/07/23 3:01,0.0,,
2021/07/23 3:02,0.0,,
2021/07/23 3:03,0.0,,
2021/07/23 3:04,0.0,,
2021/07/23 3:05,0.0,,
2021/07/23 3:06,0.0,,
2021/07/23 3:07,0.0,,
2021/07/23 3:08,0.0,,
2021/07/23 3:09,0.0,,
2021/07/23 3:10,0.0,,
2021/07/23 3:11,0.0,,
2021/07/23 3:12,0.0,,
2021/07/23 3:13,0.0,,
2021/07/23 3:14,0.0,,
2021/07/23 3:15,0.0,,
2021/07/23 3:16,0.0,,
2021/07/23 3:17,0.0,,
2021/07/23 3:18,0.0,,
2021/07/23 3:19,0.0,,
2021/07/23 3:20,1.0,,
2021/07/23 3:21,1.0,,
2021/07/23 3:22,1.0,,
