2021/08/12,5:00,0.0
2021/08/12,5:15,0.0
2021/08/12,5:30,0.0
2021/08/12,5:45,0.0
2021/08/12,6:00,0.0
2021/08/12,6:15,0.7
2021/08/12,6:30,2.0
2021/08/12,6:45,3.6
2021/08/12,7:00,4.7
2021/08/12,7:15,6.5
2021/08/12,7:30,9.3
2021/08/12,7:45,14.0
2021/08/12,8:00,19.0
2021/08/12,8:15,22.1
2021/08/12,8:30,24.5
2021/08/12,8:45,26.7
2021/08/12,9:00,28.7
2021/08/12,9:15,38.7
2021/08/12,9:30,42.7
2021/08/12,9:45,46.3
2021/08/12,10:00,47.5
2021/08/12,10:15,49.3
2021/08/12,10:30,47.2
2021/08/12,10:45,35.2
2021/08/12,11:00,30.9
2021/08/12,11:15,29.7
2021/08/12,11:30,20.5
2021/08/12,11:45,18.1
2021/08/12,12:00,31.5
2021/08/12,12:15,56.7
2021/08/12,12:30,49.2
2021/08/12,12:45,37.5
2021/08/12,13:00,29.5
2021/08/12,13:15,41.3
2021/08/12,13:30,43.9
2021/08/12,13:45,36.1
2021/08/12,14:00,35.5
2021/08/12,14:15,32.3
2021/08/12,14:30,19.6
2021/08/12,14:45,42.5
2021/08/12,15:00,32.1
2021/08/12,15:15,28.9
2021/08/12,15:30,34.4
2021/08/12,15:45,17.7
2021/08/12,16:00,9.3
2021/08/12,16:15,17.9
2021/08/12,16:30,23.5
2021/08/12,16:45,21.1
2021/08/12,17:00,18.9
2021/08/12,17:15,16.5
2021/08/12,17:30,12.5
2021/08/12,17:45,8.3
2021/08/12,18:00,5.7
2021/08/12,18:15,4.6
2021/08/12,18:30,3.0
2021/08/12,18:45,1.5
2021/08/12,19:00,0.4
2021/08/12,19:15,0.0
2021/08/12,19:30,0.0
2021/08/12,19:45,0.0
2021/08/12,20:00,0.0
