Date,Wind Spd, Wind Dir
2021/07/27 0:00,3.0,,
2021/07/27 0:01,2.0,,
2021/07/27 0:02,2.0,,
2021/07/27 0:03,1.0,,
2021/07/27 0:04,1.0,,
2021/07/27 0:05,1.0,,
2021/07/27 0:06,1.0,,
2021/07/27 0:07,0.0,,
2021/07/27 0:08,0.0,,
2021/07/27 0:09,0.0,,
2021/07/27 0:10,0.0,,
2021/07/27 0:11,0.0,,
2021/07/27 0:12,0.0,,
2021/07/27 0:13,0.0,,
2021/07/27 0:14,0.0,,
2021/07/27 0:15,0.0,,
2021/07/27 0:16,1.0,,
2021/07/27 0:17,1.0,,
2021/07/27 0:18,1.0,,
2021/07/27 0:19,1.0,,
2021/07/27 0:20,1.0,,
2021/07/27 0:21,1.0,,
2021/07/27 0:22,1.0,,
2021/07/27 0:23,1.0,,
2021/07/27 0:24,1.0,,
2021/07/27 0:25,1.0,,
2021/07/27 0:26,1.0,,
2021/07/27 0:27,1.0,,
2021/07/27 0:28,1.0,,
2021/07/27 0:29,1.0,,
2021/07/27 0:30,1.0,,
2021/07/27 0:31,1.0,,
2021/07/27 0:32,1.0,,
2021/07/27 0:33,1.0,,
2021/07/27 0:34,1.0,,
2021/07/27 0:35,1.0,,
2021/07/27 0:36,1.0,,
2021/07/27 0:37,0.0,,
2021/07/27 0:38,0.0,,
2021/07/27 0:39,0.0,,
2021/07/27 0:40,0.0,,
2021/07/27 0:41,0.0,,
2021/07/27 0:42,1.0,,
2021/07/27 0:43,1.0,,
2021/07/27 0:44,1.0,,
2021/07/27 0:45,1.0,,
2021/07/27 0:46,1.0,,
2021/07/27 0:47,1.0,,
2021/07/27 0:48,1.0,,
2021/07/27 0:49,1.0,,
2021/07/27 0:50,1.0,,
2021/07/27 0:51,1.0,,
2021/07/27 0:52,1.0,,
2021/07/27 0:53,2.0,,
2021/07/27 0:54,3.0,,
2021/07/27 0:55,3.0,,
2021/07/27 0:56,3.0,,
2021/07/27 0:57,3.0,,
2021/07/27 0:58,3.0,,
2021/07/27 0:59,3.0,,
2021/07/27 1:00,4.0,,
2021/07/27 1:01,4.0,,
2021/07/27 1:02,4.0,,
2021/07/27 1:03,3.0,,
2021/07/27 1:04,3.0,,
2021/07/27 1:05,3.0,,
2021/07/27 1:06,3.0,,
2021/07/27 1:07,3.0,,
2021/07/27 1:08,2.0,,
2021/07/27 1:09,3.0,,
2021/07/27 1:10,2.0,,
2021/07/27 1:11,1.0,,
2021/07/27 1:12,1.0,,
2021/07/27 1:13,1.0,,
2021/07/27 1:14,1.0,,
2021/07/27 1:15,1.0,,
2021/07/27 1:16,1.0,,
2021/07/27 1:17,1.0,,
2021/07/27 1:18,1.0,,
2021/07/27 1:19,1.0,,
2021/07/27 1:20,1.0,,
2021/07/27 1:21,0.0,,
2021/07/27 1:22,0.0,,
2021/07/27 1:23,0.0,,
2021/07/27 1:24,1.0,,
2021/07/27 1:25,1.0,,
2021/07/27 1:26,0.0,,
2021/07/27 1:27,0.0,,
2021/07/27 1:28,1.0,,
2021/07/27 1:29,1.0,,
2021/07/27 1:30,1.0,,
2021/07/27 1:31,1.0,,
2021/07/27 1:32,1.0,,
2021/07/27 1:33,1.0,,
2021/07/27 1:34,1.0,,
2021/07/27 1:35,1.0,,
2021/07/27 1:36,1.0,,
2021/07/27 1:37,1.0,,
